Country,year,cereal_yield,fdi_perc_gdp,en_per_gdp,en_per_cap,co2_ttl,co2_per_cap,co2_per_gdp,prot_area_perc,gdp,gni_per_cap,under_5_mort_rate,pop_growth_perc,pop,urb_pop_growth_perc,urb_pop,girls_boys
LMY,2002,2673.9512756027,2.57708831577622,254.297186973879,913.403135203877,11482963.9505591,2.22150280670241,639.3687492756161,11.5355649021911,6044521106045.86,1148.77955149741,77.6368423946,1.34566578988363,5169007176.54477,2.51084111760409,2160481903.61553,91.755
LTU,2002,2765.9,5.03003573007199,229.163682396134,2512.19923495346,13212.201,3.80857146151562,347.41920491266796,4.458784485,14163949141.8999,3760.0,10.8,-0.351100786533772,3469070.0,-0.471311513418452,2318726.388,98.628
LUX,2002,5748.0,524.879971942217,127.369149836486,8116.65377934667,9424.19,21.122182999944,331.45611042807,19.7595505161,22578863165.8197,39910.0,4.5,1.04766081596443,446175.0,0.808139743368942,372109.95,103.026
LVA,2002,2543.2,2.72255371483895,171.149089284556,1706.00940975192,6651.938,2.84514029084688,285.428185144681,15.4261411606,9314784080.02692,3840.0,15.1,-0.894193681136794,2338000.0,-0.923575256802028,1591242.8,99.978
MAR,2002,1068.8,0.19586485381073,117.441035884577,375.89804226811,38254.144,1.29877889644,405.774762918688,1.54490509055,40416114690.137,1300.0,50.5,1.10861368482463,29453931.0,1.7404686024627,15899231.9538,85.954
MDA,2002,2502.7,5.05771338869042,432.263574521298,823.092585574786,3986.029,1.10018329814668,577.783317964663,1.35206048515,1661818168.4226,460.0,24.6,-0.231607464406335,3623059.0,-1.14070463453154,1586899.842,101.644
MEX,2002,2913.5,3.66413350925214,126.336557773659,1468.15804092036,390781.189,3.80751609067208,327.64080102833,9.56214276488,649075575301.681,5850.0,26.1,1.27927451563827,102634153.0,1.70492027665364,77324570.8702,101.089
MIC,2002,2819.95544154141,2.59308796188156,252.535350641964,979.269806184084,11303680.9744659,2.51424395348951,649.484320034657,11.7270214121206,5869004403028.62,1281.87131943755,64.3965940107,1.2122332894705,4495856879.27283,2.41060103412931,1991244403.81327,92.618
MKD,2002,2901.2,2.78464883396812,180.711169083303,1251.39262852608,10934.994,5.40732696915077,780.861542521504,4.8460365013,3791306757.66238,1730.0,14.8,0.306067350829483,2022255.0,1.09161734486039,1292220.945,98.957
MLT,2002,4694.8,-10.1564281889877,90.6252285422305,1851.91264972763,2299.209,5.80653788554154,284.14883552618704,15.6882937213,4233007168.22086,10130.0,7.3,0.745506921127166,395969.0,1.00423927762225,367776.0072,98.925
MNA,2002,2275.99999330131,1.935519041876,210.99633143739,1124.89633128378,893655.234,3.10551054303924,587.303412463399,3.96594933003252,425245292395.699,1655.60410829139,45.2113776575,1.84292216024926,287764353.594954,2.33115599474279,160844211.912902,90.634
MNG,2002,588.4,5.57041842206404,438.378025674936,1023.65655856613,8287.42,3.37044142126431,1443.38200497293,13.387541137,1396555772.03794,530.0,53.5,0.994742299751177,2458853.0,1.03005926992223,1392694.3392,109.918
MOZ,2002,826.8,8.27322151351414,681.594946345116,398.187741565491,1587.811,0.0826983991319593,141.558378210154,15.8272739453,4201325196.38483,230.0,169.8,2.68445842263306,19200021.0,5.07150643450269,6186246.7662,78.308
MYS,2002,3232.1,3.17656234189575,200.744573503381,2073.54853125941,135128.95,5.5120199721619,533.6301908408681,17.8828407627,100845527581.234,3740.0,9.5,2.27197328664444,24515323.0,4.03081259673317,15748643.4952,103.517
NGA,2002,1255.2,3.17006437046332,508.245931246339,744.818750893604,98125.253,0.755783744875424,515.728172490553,12.8448710943,59116847820.7438,350.0,177.2,2.43853941461763,129832447.0,4.13543865017837,57100310.1906,79.986
NIC,2002,1731.9,5.06406649990798,256.494573850284,552.925595299675,3813.68,0.730628669255309,338.92858416487695,36.7228365552,4026408421.05263,730.0,38.7,1.37128959330904,5219724.0,1.80717840551027,2880243.7032,103.788
NLD,2002,7690.7,5.81469322875932,138.327908108443,4687.98228043482,172363.668,10.6733807548476,314.938569291272,12.2237376237,437807265198.57,25290.0,5.9,0.638610035452248,16148929.0,1.51210858584172,12622002.9064,97.542
NOR,2002,3495.2,0.342293684425086,122.797178431359,5490.42684001763,37429.069,8.2479217717056,184.470452116027,9.08131474141,191927027230.141,39200.0,4.5,0.552426516416939,4538000.0,0.866316424485044,3475200.4,101.137
NPL,2002,2170.7,-0.0983748686510899,366.392862155952,331.243846227843,2709.913,0.106010963763311,117.260021206352,16.9966968481,6050875806.66403,220.0,75.9,2.30464189816465,25562573.0,5.70440275230661,3670785.4828,82.476
NZL,2002,6459.4,2.26234506388625,182.266567221841,4346.82360390021,33641.058,8.51995897176143,357.250216746898,25.6003555096,65463945931.2928,13850.0,7.0,1.73717486434422,3948500.0,1.85365711397352,3391761.5,106.404
OMN,2002,3615.7,0.544817741100523,190.605460574306,3924.22468619647,25544.322,11.092366321388,538.772817719649,10.6767425413,20049414986.065,8490.0,18.2,1.03461277377428,2302874.0,1.00666810403814,1647936.6344,98.311
PAN,2002,1980.3,0.803428832176265,100.448711473317,808.923917353589,5834.197,1.90093293751994,236.04971997335699,18.6760933537,12272400000.0,3820.0,24.5,1.85767419451613,3069123.0,3.34358563489112,2080865.394,100.442
PER,2002,3372.9,3.79733662504483,78.6972100755841,446.713775090435,27187.138,1.02287069628596,180.19831613538,9.88623949764,56772338815.4457,2050.0,35.0,1.32929222318777,26579252.0,1.44225467518864,18834057.9672,97.058
PHL,2002,2730.5,1.89533479930354,176.715089993415,487.420665174294,76057.247,0.94328233405121,341.98841875415997,10.8503265038,81357657790.4137,1000.0,37.8,2.08789693667685,80630416.0,3.4935425705992,48523384.3488,102.273
POL,2002,3240.8,2.08447367997958,191.493187363926,2324.20188308958,296931.658,7.76690637839598,639.9227490424199,21.8280691228,198179523189.78,4850.0,8.6,-0.0496719040025097,38230364.0,-0.111211866198179,23557550.2968,97.885
PRY,2002,2090.4,0.198194621073696,187.85671547263,698.155285388688,3898.021,0.700489639260562,188.48483368687099,4.45188651581,5045545608.56706,1090.0,32.7,2.01098927184795,5564709.0,3.14857708180868,3148512.3522,98.122
ROM,2002,2513.7,2.49647951247323,222.258955632229,1739.56627968398,92173.712,4.22754513813132,540.14025120093,4.70734213207,45824529874.3372,1930.0,24.5,-1.49710381555737,21803129.0,-1.422420740622,11682116.5182,100.355
SAS,2002,2305.06363709438,1.0327586317611,235.647000406835,421.208845866776,1389855.339,0.988260844569297,559.8440612922601,6.11137891003906,655708286018.214,459.023338488448,83.7278462295,1.65700639239881,1406364874.85824,2.53639153051151,391348276.959015,82.213
SDN,2002,487.1,4.76227165069815,283.883843686896,423.408656048912,8118.738,0.226678385787848,151.981615205244,4.89485584551,14975626178.2221,360.0,111.5,2.29859041631338,35816110.0,4.8047199769295,13602958.578,87.641
SEN,2002,651.6,1.4633476289219,172.440357508902,262.556925467072,4547.08,0.453655790758914,297.948974704389,24.0738830785,5333863901.81261,490.0,108.7,2.6728163964143,10023194.0,3.1618149258335,4109509.54,85.118
SLV,2002,2476.8,3.28517407927754,131.888364844945,706.489209755198,6039.549,1.00856947283113,188.28111847641398,0.648105654311,14306700000.0,2260.0,29.3,0.371516522836751,5988233.0,0.84754598346678,3530662.1768,95.74
SSA,2002,1138.87542445026,3.24212748007954,362.501649382886,656.312717687185,557337.117948953,0.795377530205925,496.85425557332,11.6469463368589,349048025413.878,470.394881601307,148.4056299652,2.52165922995688,700720220.0,3.95518837039734,235315707.3192,84.227
SVK,2002,3895.1,11.8572240906168,252.536340148076,3482.49097982992,39251.568,7.29711086852414,529.1573425645561,23.4784559172,34613485789.5727,5840.0,10.9,0.00371816299442558,5379056.0,-0.0320292290484167,3026256.9056,100.594
SVN,2002,6120.9,7.19324883215737,162.82634868866,3425.3630892678,15401.4,7.72387161484453,367.158102662322,9.86085271885,23070243206.1187,10750.0,5.0,0.100351231391207,1994000.0,-0.415420586076146,1002583.2,100.06
SWE,2002,4780.4,4.93641082276084,192.971165993406,5802.73296727925,57425.22,6.43491931869117,213.994662687977,11.1244193455,250960758336.671,27190.0,3.9,0.336738426927781,8924000.0,0.408090573930976,7506868.8,112.425
SYR,2002,1993.5,0.532845305559089,253.103397683301,995.056687770347,55987.756,3.30059698455183,839.542431542483,0.638015049861,21582248881.6592,1200.0,21.4,3.08717280162794,16962918.0,3.65491947518103,8861428.3632,92.395
TGO,2002,1131.0,3.6151393602454,503.091377767794,431.926546436401,1232.112,0.243938182338699,284.129783768726,11.2566735641,1476122551.81424,270.0,119.3,2.5014081011848,5050919.0,4.31382444997268,1912277.9334,71.309
THA,2002,2699.7,2.63374303359375,217.274590866264,1255.51584286919,230635.965,3.56784510590957,617.437119621812,19.590347452,126876918690.024,1870.0,16.5,1.15769384318366,64642931.0,1.92057103314578,20414237.6098,98.747
TJK,2002,1889.3,2.95356584749054,296.100323065487,338.677487655129,1881.171,0.299272695050072,261.649341686509,4.13661079139,1221113794.72523,170.0,86.1,0.850305752765407,6285809.0,0.774748514565654,1663225.0614,87.614
TTO,2002,2760.7,8.77748659123406,608.721057291543,9445.70351635248,26890.111,20.6596549106621,1331.39548141915,31.2393794215,9008273516.35786,6630.0,30.6,0.35512313839725,1301576.0,2.850796335784,147859.0336,103.786
TUN,2002,1248.8,3.90926194445173,140.803885007726,799.385804393829,21015.577,2.14841462292602,378.421938258937,1.29637703154,21047411855.8126,2000.0,25.4,1.11332136035985,9781900.0,1.7073515579946,6276067.04,99.696
TUR,2002,2237.6,0.465307176874748,118.600976074193,1134.48803302684,205678.363,3.14271069970257,328.543400770024,1.89159100713,232534560774.947,3460.0,35.7,1.38665737383279,65446165.0,2.18079716132279,43024308.871,82.676
TZA,2002,1903.0,3.66702094192258,457.76445786336,416.59955346675,3589.993,0.10018819789658,110.087962679718,27.2963314167,10805631194.5209,310.0,119.0,2.58792280715362,35832494.0,4.24952640528978,8262973.1164,95.615
UKR,2002,2749.6,1.63470785173376,649.364694884971,2813.14942171049,318684.302,6.61136459727193,1526.11401347831,3.50137221241,42392896031.2394,790.0,16.7,-0.993676542201004,48202500.0,-0.785683598401805,32478844.5,100.047
UMC,2002,3229.44791711005,2.92784385251389,243.938603809391,1326.60743869451,8470540.98839869,3.65720726337898,671.689322953963,12.6359027839733,4509784044395.4,1917.09371805125,30.5107248367,0.805168369717379,2316122762.09157,2.17432573697332,1203215170.15021,99.634
URY,2002,3320.3,1.42394136328586,90.193687815253,767.134210707542,4620.42,1.39651888977565,164.191854586117,0.250941702392,13606494599.021,5170.0,16.1,0.00514595616969538,3308526.67574176,0.158134730409121,3029948.7296443,104.538
USA,2002,5547.4,0.796679949387169,196.236749376407,7838.51960014454,5437816.302,18.8941651332157,473.014004819854,14.8112801786,10590200000000.0,35950.0,8.3,0.950283471370037,287804000.0,1.37736614540438,229610031.2,99.851
UZB,2002,3608.9,0.674033132782798,1219.63357355887,2104.35754477323,126914.87,5.02199566315023,2910.6244479500297,2.25544398782,9687951055.22541,450.0,60.5,1.21341966708812,25271800.0,0.890143523479711,9365729.08,97.352
VEN,2002,3182.8,0.841859701885103,262.434915804824,2280.16582077716,193261.901,7.66304127676447,881.975150206898,53.7463596761,92889586976.1833,3970.0,23.3,1.82059644965725,25220000.0,2.39531067521404,22884628.0,103.781
WLD,2002,3072.36275445466,2.25192611828294,198.300361235974,1653.51981549891,25483120.0,4.08847204714184,506.310213200019,11.9696945183369,33273725376095.6,5224.17615926695,71.1793477595,1.23391801483486,6232920197.6114,2.09775744576035,2949243952.45234,92.881
ZAF,2002,2771.8,1.33194740205072,313.958441271453,2468.93734369129,347686.605,7.63587673388518,971.0039678557761,6.85786598911,111100827740.938,2620.0,81.6,0.962056193977131,45533292.0,2.21195865104282,26345562.7512,100.397
ZAR,2002,771.9,2.54338957030464,1364.07104286161,339.932524855677,1543.807,0.0294107051471301,118.018395734195,9.98656657701,5547714815.19835,90.0,181.4,2.90297553814407,52491329.0,4.41169553007021,16125336.2688,73.246
ZMB,2002,1419.2,8.00626161382398,583.464997181801,620.532098511325,1969.179,0.184147785129824,173.147831014009,35.9830176648,3716091408.83291,320.0,149.6,2.30481364530578,10693471.0,2.41955835095345,3729882.6848,91.5216685522754
ALB,2003,3185.7,3.14979053922854,120.069422737088,663.774531247133,4290.39,1.3810115617821,249.80961638415698,8.16643917494,5652325081.59963,1650.0,25.2,0.546214780196012,3106701.0,1.97976534160849,1353278.9556,97.739
ARE,2003,2500.0,4.80470681559285,237.471808715421,11784.9115499481,106365.002,31.275002727172,630.206805857099,5.61950331283,88578899739.223,25050.0,10.5,4.39601103957976,3400959.0,4.37028756676911,2643905.5266,100.709
ARG,2003,3673.0,1.27472756823048,167.733074783446,1553.82547800861,142349.273,3.74591018069379,404.365252959833,5.42543495596,129597103033.807,3670.0,17.7,0.909119147294038,38001251.0,1.19562072067894,34535536.9088,102.51
ARM,2003,1589.0,4.30600544932126,197.442983820378,643.765801877699,3428.645,1.12026940220627,343.58664720792,7.99134507701,2807061008.69084,950.0,28.5,-0.0167602666418186,3060554.0,-0.326358037154634,1974057.33,103.245
AUS,2003,2089.4,1.71277192156147,181.683592351694,5686.299094263,346476.495,17.4149047015893,556.425610787756,10.3198351562,468468841001.747,21260.0,5.9,1.23399666342628,19895400.0,1.46204693329881,17468161.2,98.408
AUT,2003,5580.9,2.81638406503409,123.370371236881,3974.88666880189,72316.907,8.90843664539653,276.495212985298,22.9224248821,252034237020.316,26810.0,5.2,0.422590632931408,8117800.0,0.633340516989078,5375607.16,96.22
AZE,2003,2604.1,45.1498570703608,442.675071856174,1456.26823843472,31162.166,3.78455392571496,1150.42520106747,6.80236886245,7275766111.24309,820.0,60.4,0.757613291371949,8234039.36412743,0.874458532612365,4230649.42528867,94.227
BEL,2003,8530.6,11.1005283193671,184.774648861068,5709.10357452049,114835.772,11.0672995421319,358.192203039413,0.873678625166,311191873589.165,26350.0,5.2,0.416051330674451,10376133.0,0.457713038096141,10087676.5026,105.736
BEN,2003,1148.7,1.25721678806347,247.00281675756,334.662949324603,2321.211,0.323966332894904,239.108024719053,23.805451263,3557983482.4501,420.0,134.4,3.21933251194564,7164976.0,4.08779263190076,2817268.5632,68.163
BGR,2003,2371.3,10.1450105343265,291.472036404321,2493.91039243257,47307.967,6.04729221526269,706.768207094782,9.03461003914,20668176666.3655,2300.0,17.9,-0.586287647991774,7823000.0,-0.212455473929544,5451066.4,97.697
BLR,2003,2427.0,0.963791290530784,374.179375086541,2633.08895424066,53721.55,5.44072535877722,773.16309860555,7.26798857628,17825436034.5366,1610.0,11.0,-0.51549916853234,9873968.35117472,0.131934446816008,7038164.64071734,101.822
BOL,2003,1963.3,2.44234492367664,118.783416180503,427.347326895655,11521.714,1.30692267651069,363.265967585216,17.9639145412,8082396474.23918,920.0,72.6,1.93851535200258,8815911.0,2.70042379964652,5575182.1164,98.405
BRA,2003,3385.2,1.83603412649308,137.18583380142,1096.12900676889,324753.187,1.78796284095263,223.772176110069,22.9353373167,552469288267.793,2950.0,29.7,1.29882799876897,181633074.0,2.02434508688616,150755451.42,103.266
BRN,2003,792.7,1.88828156010969,148.115160922503,7394.15547737627,5357.487,15.361044926327,307.702975432706,42.8565873325,6557333067.38606,18040.0,8.6,2.08189964332129,348771.0,2.74580249680219,252998.4834,102.958
BWA,2003,1213.4,9.52843145758904,94.9554783448461,1041.91020623159,4264.721,2.33028691451468,212.372915943289,30.9330883441,8086707335.42072,3610.0,87.9,1.21071339785806,1830127.0,2.69490353822117,1018648.6882,101.222
CHE,2003,5086.5,5.37499249462635,102.713019281562,3539.18213862017,40241.658,5.48329356927556,159.134403387061,22.8295009542,325039777288.186,42330.0,5.3,0.742123541379791,7338957.41520851,0.742123588212527,5379455.78534784,97.151
CHL,2003,5390.0,5.82165347154346,143.154426725843,1589.54361124859,56409.461,3.53447322280433,318.314945502472,16.4964330241,73989608414.6326,4330.0,9.7,1.10764234902574,15959793.0,1.49957368646517,13872252.0756,99.265
CHN,2003,4877.6,2.86885358797971,307.263051672522,1043.96585687675,4525177.009,3.51224542766222,1033.73423682166,16.5992984642,1640959264366.29,1270.0,27.9,0.622860936133583,1288400000.0,3.03767643865017,496807040.0,99.648
CMR,2003,1577.7,2.46859923182023,206.143824589846,403.581558073631,3795.345,0.226137295700993,115.50777305266,9.15394355909,13621809491.8648,680.0,144.2,2.26140757134736,16783366.0,3.95050723031732,8817980.4964,84.81
COG,2003,927.8,9.24303074036967,96.5323001222767,307.143381421033,1085.432,0.322548839271466,101.374091841371,9.44763250706,3495870612.52581,700.0,100.2,2.29186234801627,3365171.0,2.93321475738898,2000257.6424,86.319
CRI,2003,3171.3,3.2827955154358,96.4475493298369,818.195343855623,6626.269,1.59268543360098,187.743193697823,20.9152328449,17517535901.826,4180.0,11.2,1.87400971821286,4160438.0,2.76879613559063,2522057.5156,101.703
CYP,2003,2263.9,6.81584086065992,136.409328249161,2335.97993856536,7748.371,7.76285649021073,453.311272773438,10.9794219787371,13324071623.1029,15480.0,5.5,1.84635438652933,998134.0,2.04940014156754,688912.0868,101.033
CZE,2003,3944.0,2.21248481895009,236.597153920085,4349.03964413136,122378.791,11.9892672563195,652.242044806428,15.1247517901,91357722712.6095,7330.0,5.7,0.00980247941669314,10207362.0,-0.111009921639089,7522825.794,101.099
DEU,2003,5749.0,1.26663761398813,134.858825166512,4144.33915266352,835657.962,10.1241560194328,329.44499383108797,39.834111165,2442212189616.25,25610.0,5.0,0.0399881227480607,82541000.0,0.121899392650041,60486044.8,98.504
DNK,2003,6096.6,0.557245234735172,117.023839215556,3728.76019968911,55947.419,10.3853001592301,325.933455345386,4.95136908428,212621855882.933,33960.0,5.2,0.240386807101633,5387174.0,0.427232897749919,4610343.5092,102.545
DOM,2003,3995.0,2.88221568834003,151.223040488365,897.680124881634,21521.623,2.39251481702088,403.04263736603104,22.1327798134413,21268012747.2709,2580.0,35.8,1.50805735081765,8995398.0,2.87030751894728,5850606.8592,107.358
DZA,2003,1470.3,0.931803864981088,143.978228878382,962.011047250217,92533.078,2.89949984116421,433.950164041506,6.31732700354,68018606041.3973,1940.0,44.5,1.4888182581225,31913462.0,2.62611727534951,19754432.978,98.449
EAP,2003,4320.13407587293,2.49331665237587,286.564587941669,962.341678736923,5508464.62684371,2.95739332228235,889.592331055441,14.8482199011221,2296574461263.32,1198.06098235604,34.0486069,0.843784383011553,1862608056.0,3.17781525057292,740895338.529,99.005
ECA,2003,1906.99310994526,2.36742506423321,362.167519402934,2846.35631036889,2813025.13642366,7.05938845605967,902.2394106569969,7.44307710157437,1021146183971.32,2202.85295084708,32.2366211756,0.0379182249077274,398480003.463898,0.113911385070935,252145992.05423,95.462
ECU,2003,2617.4,3.04342849400597,129.246201147045,764.826464321814,26523.411,2.04214870166227,345.097841379298,25.0948480591,28635909000.0,1900.0,28.2,1.71290162986036,12987992.0,2.77828700958794,8088921.4176,100.398
EGY,2003,7514.5,0.28628734062526,178.539607738659,765.156979034771,158880.109,2.22214812735826,518.509882111015,5.87999775084,82923680621.5433,1300.0,37.0,1.86886551744641,71498433.0,1.86886551744639,30458332.458,94.403
EMU,2003,4888.16338438982,3.58634192981628,134.955228315069,3851.54448854696,2735824.022,8.54414125412944,299.38029721221,14.9741889629894,8537171261785.83,22855.8020932035,5.300627747,0.61830632060915,320198828.721114,0.828085061257227,231658625.304625,100.075
ERI,2003,261.0,2.52805994866275,312.955728690628,194.012543722108,726.066,0.175145579544084,282.522003070439,4.87368872411,870232527.976135,180.0,81.6,4.2257058629645,4145500.0,5.94617840792758,777695.8,74.727
ESP,2003,3258.7,2.89779780226586,119.980696624922,3171.67532050137,321097.188,7.64435210513159,289.176727797878,8.56710726975,883667042889.391,17570.0,6.0,1.67146932210549,42004500.0,1.76222917985873,32150244.3,102.399
EST,2003,1921.7,9.33425994387644,273.366759402493,3834.07960499311,17553.929,12.9690932247855,924.685805331577,19.9433283077,9845350163.10153,5840.0,10.2,-0.377622965918522,1353520.14946213,-0.377622965918511,939342.983726722,100.657
ETH,2003,1121.7,5.43466569244232,548.935533000823,288.456325419927,4946.783,0.0698855978946206,132.993054922673,17.7110757158,8556184065.68502,120.0,128.8,2.49374192266511,70784012.0,4.04215995606929,11056462.6744,69.335
FIN,2003,3177.9,2.11565710569243,245.494230806925,7074.74668346748,68888.262,13.2147168419477,458.551647372233,9.00547714851,164126410835.214,27610.0,3.9,0.23812767951633,5212995.69441602,0.659180948178066,3225801.73570463,105.311
FRA,2003,6133.9,2.40272227172649,149.166122882173,4281.8720237623,387147.192,6.23644709858934,217.256991590086,14.194846643,1792214898419.86,25220.0,4.9,0.701740975635662,62078165.0,0.937806659033049,47390471.161,100.11
GBR,2003,7029.4,1.48388083520193,118.594412619663,3731.12546819501,540636.811,9.07622570354804,288.48926826266404,24.2744461293,1860809795918.37,29080.0,6.2,0.404485062585954,59566259.0,0.471486740134392,53359454.8122,101.766
GEO,2003,2136.8,8.38430689601629,199.398781467714,625.181454873062,3773.343,0.871663240084086,278.013025767465,3.6512350401,3991374539.82055,910.0,29.4,-0.647027896537131,4328900.0,-0.72307352757826,2276135.62,98.046
GHA,2003,1396.3,1.79363905864321,356.166436519593,403.94447655529,7601.691,0.368819028109257,325.195581537587,13.9953782527,7624164925.54772,320.0,91.0,2.43858789578003,20610897.0,4.09439914652006,9538723.1316,93.93
GRC,2003,3693.7,0.684261932129208,114.011622877261,2643.51267662925,95738.036,8.68489267578378,374.56930592197,10.1539198637,194617482083.521,14900.0,6.3,0.32764356021133,11023514.0,0.559984269031465,6627336.6168,100.859
GTM,2003,1630.5,0.597735236401852,152.034768825114,609.373698193903,10670.97,0.8820021463683,220.053791005089,29.5262240538,21917582105.0783,1740.0,42.8,2.49584829348127,12098576.0,3.40593041454119,5608899.8336,90.626
HIC,2003,4604.7779163032,1.64268168721048,166.369070348489,5159.55468466127,13132316.1910647,12.2589957864875,396.522379243445,13.2600288623322,30541423776468.5,26971.7054000531,7.553643034,0.688601974468611,1071239147.13632,0.972433263399182,796432233.368773,99.745
HRV,2003,3409.7,6.00058999826912,140.364469186606,1984.68355855856,23542.14,5.30228378378378,374.997941398829,7.30132227177,34143409062.0433,6360.0,7.4,0.0,4440000.0,0.321142113645598,2492616.0,100.809
HUN,2003,3038.8,2.58193223419894,166.23930121915,2580.16346626188,59009.364,5.82546631874736,375.333370450088,5.11072383579,84326267609.8198,6620.0,9.3,-0.28643325005292,10129552.0,0.233048419581708,6647012.0224,99.654
IDN,2003,4248.0,-0.254256325802143,262.67199514584,752.143997431293,311885.684,1.40590858059892,490.986849751877,13.5562066372,234772458818.096,890.0,47.5,1.27608421719893,221839235.0,3.98435185022093,101291794.701,98.246
IND,2003,2399.4,0.721105269931709,230.172804218954,459.880757723353,1281913.527,1.2043547530858,602.786061683717,5.33465974271,599461389810.148,530.0,78.0,1.49151819873739,1064398611.55152,2.20074102968657,301224807.069082,89.768
IRL,2003,7157.7,14.1820167373074,98.9559284197714,3587.53050465642,42694.881,10.6830117995126,294.672714160346,0.954739290528,158022711467.269,28760.0,5.9,1.64229070229075,3996521.0,2.09717924212164,2395514.6874,103.131
IRN,2003,2382.0,1.99237231007023,249.874681884312,2148.84304600407,412317.48,6.05799605784135,704.444114996872,7.07915553214,135409681532.108,1920.0,37.1,1.25501237717411,68061695.0,2.07881566310834,44798207.649,95.153
ISR,2003,3306.5,2.79385414589104,135.184881513979,2968.33535136105,65122.253,9.73470454579428,443.34103961447005,18.742814883,118903844887.025,17350.0,6.1,1.80551975888109,6689700.0,1.84923560657184,6122413.44,99.011
ITA,2003,4307.1,1.09727360281704,111.16879171002,3114.72676250962,468349.24,8.13040683347612,290.18516637400796,9.90922569225,1507171243792.33,22170.0,4.8,0.779442793705112,57604650.0,0.89813716965799,38848575.96,99.203
JAM,2003,1221.8,7.66788365135838,206.382877570738,1429.16250904521,10722.308,4.08359980195757,589.705560173383,18.8877744424,9398942821.36541,3550.0,28.2,0.31296878713958,2625700.0,0.657466735499792,1374291.38,99.665
JOR,2003,1417.8,5.3636069676683,258.512747635796,1000.39891556933,17469.588,3.38295662277304,874.188684209114,9.41169759351,10197756160.0,2000.0,26.8,2.47022950539776,5164000.0,2.47022950539776,4043412.0,101.558
JPN,2003,5451.1,0.14750784310254,136.891135219592,3963.47465509952,1237242.133,9.68729648914014,334.58142892397603,16.3046454256,4229096852937.24,33420.0,4.0,0.213980948779682,127718000.0,0.457883508715584,83885182.4,100.267
KAZ,2003,1077.7,6.78487916267315,391.777907344911,2879.88653042833,153815.982,10.3169753824849,1403.51468114188,2.52093453333,30833692831.3955,1800.0,40.3,0.336408913793247,14909019.0,0.618596049900419,8465340.9882,100.691
KEN,2003,1594.0,0.548445031448195,348.044684679494,443.514169567666,6754.614,0.199809313929789,156.798980583887,11.6105308417,14903634448.2486,420.0,102.7,2.62983950916919,33805301.0,3.61994660744035,6862476.103,97.163
KGZ,2003,2774.1,2.37333634520966,323.176494842875,533.501369428016,5276.813,1.04727761679832,634.404199725202,6.94174544294,1919012780.97086,340.0,47.3,0.905127892334775,5038600.0,1.12984708802524,1795757.04,100.46
KHM,2003,2160.6,1.80283811143701,275.391222059383,340.845647680762,3127.951,0.240165074613962,194.044881734469,23.97928683,4658246906.65795,350.0,83.8,1.38350253788838,13024171.0,4.44385065843843,2419890.9718,85.526
KOR,2003,5728.7,0.547639946333901,200.946140636253,4234.04160137069,465771.339,9.7321577759669,461.884820524802,2.39759546759,643762388701.001,12680.0,5.5,0.496434865017666,47859000.0,0.795686958663055,38440348.8,97.454
KWT,2003,2647.4,-0.140178224790385,242.793554591084,10344.7761081745,61653.271,28.988939648841,680.375063468682,1.58637195821,47875837662.1539,22970.0,11.9,2.71522055294488,2126786.0,2.73557678711188,2089779.9236,103.256
LAC,2003,3257.65161627117,2.25774079390077,138.191806467327,1122.40151304996,1354190.097,2.52709831346258,315.102394412737,18.3622716916357,1905712531061.35,3475.06310824875,29.6895904425,1.33546139755889,535867595.56834,1.90801300780888,410728433.382481,101.826
LBY,2003,554.5,0.594285714285714,245.685344007522,3124.97387684888,49167.136,8.87323332603028,697.613313927289,0.111253678279,24062500000.0,4790.0,23.5,1.94567498236368,5541062.0,2.10212873005309,4253319.1912,101.302
LIC,2003,1730.33434028298,2.32862315492613,338.380917276382,329.965040157066,184387.761,0.267982655818443,314.433392555806,10.5162632603313,192047334230.675,274.681065845356,127.2011373838,2.21470086579316,688058562.733708,3.65094232417735,175416263.310923,87.661
LKA,2003,3282.5,1.21132740876657,139.462487199335,448.222864675328,10659.969,0.550338146603384,171.235188507341,20.7692151319,18881765437.2151,940.0,20.7,1.22460138446924,19369853.0,0.445376662452637,2971335.4502,103.53
LMC,2003,2404.71181297257,1.37754843651464,267.847943683217,613.432987902269,2989881.85806412,1.34987530722844,590.642282029123,9.46231875414185,1560739493526.68,680.357877119627,83.2042685361,1.61477342717626,2214931884.4886,2.73987080859861,809620216.599411,90.137
LMY,2003,2677.80001928457,2.23098757368083,254.586716173141,956.479327473255,12681177.0113313,2.42146168369599,666.3781853432171,11.6277405434624,6904325231118.77,1258.88244063572,75.7644176003,1.31525183440004,5236992638.25454,2.46870353423742,2213817796.72664,93.736
LTU,2003,3037.0,0.962879901018917,216.502881976214,2627.86140370939,12915.174,3.73897148547929,308.04444294151,4.458784485,18608709856.5781,4600.0,10.3,-0.42910037254404,3454205.0,-0.549182200363465,2306027.258,98.499
LUX,2003,5677.9,307.918622868926,132.400073661629,8464.34692115227,9919.235,21.9631888935633,343.55017043136496,19.7595505161,29158352144.4695,42090.0,4.3,1.21520087964639,451630.0,0.975104725892579,375756.16,102.955
